source,target
8061BB32,861DB24C
8061BB32,7E6C0BAC
8061BB32,75508398
8061BB32,793B5AD1
8061BB32,8171C731
8061BB32,58BE5B3C
8061BB32,5DA7DA86
8061BB32,805C0F00
8061BB32,5E3B4C41
8061BB32,8074B254
8061BB32,5A70E6C8
8061BB32,7EC77EB3
8061BB32,7ED36189
8061BB32,7CF6C7AA
8061BB32,80CB9321
8061BB32,7DE5CEBC
8061BB32,5A83210F
8061BB32,7F060E0E
8061BB32,815A72C2
8061BB32,7EA0F22A
8061BB32,8047D726
8061BB32,7E753C6F
7DCAD6D3,586F2815
7DCAD6D3,NE36183
7DCAD6D3,5F32BFFF
7DCAD6D3,NE36429
7DCAD6D3,8118099C
7DCAD6D3,80C5274C
7DCAD6D3,7F6137CA
7DCAD6D3,5956F698
7DCAD6D3,807BB64A
7DCAD6D3,7D2AD34C
7DCAD6D3,0A422AB1
7DCAD6D3,7EE1BD49
7DCAD6D3,NE13241
7DCAD6D3,NE36426
7DCAD6D3,06A15A1E
7DCAD6D3,NE36424
7DCAD6D3,NE36423
7DCAD6D3,7B132B81
7DCAD6D3,7F795E8F
7DCAD6D3,NE36422
7DCAD6D3,001BD0F2
7DCAD6D3,7F49F10D
7DCAD6D3,781310FD
7DCAD6D3,7D7B1D61
7DCAD6D3,5D8433D6
7DCAD6D3,7DAE1455
7DCAD6D3,5BF7FD0C
7DCAD6D3,NE36419
7DCAD6D3,NE36418
7DCAD6D3,5F32BFFF
7DCAD6D3,7EE1BD49
7DCAD6D3,NE36417
7DCAD6D3,7F49F10D
7DCAD6D3,5BF7FD0C
7DCAD6D3,7F6137CA
7DCAD6D3,7D2AD34C
7DCAD6D3,5D8433D6
7DCAD6D3,7D0EEE54
7DCAD6D3,001BD0F2
7DCAD6D3,81396B6C
7DCAD6D3,80C5274C
7DCAD6D3,7C03F06E
7DCAD6D3,586F2815
7DCAD6D3,7DAE1455
7DCAD6D3,807CA051
7DCAD6D3,7F795E8F
7DCAD6D3,7B132B81
7DCAD6D3,807BB64A
7DCAD6D3,7C03F06E
7DCAD6D3,80FF0A15
7DCAD6D3,812313D9
7DCAD6D3,7D250E11
7DCAD6D3,8118099C
7DCAD6D3,7D7B1D61
7DCAD6D3,641D5808
7DCAD6D3,62190918
7DCAD6D3,0512DB66
7DCAD6D3,781310FD
7D8C1922,76144005
7D8C1922,NE36241
7D8C1922,83AA51BA
7D8C1922,75665DE4
7D8C1922,77B78357
7D8C1922,7CECDB78
7D8C1922,7EF3C679
7D8C1922,NE15289
7D8C1922,755456A3
7D8C1922,NE11904
7D8C1922,77B78357
7D8C1922,8.11E+11
7D8C1922,76144005
7D8C1922,7C395D05
7D8C1922,8.11E+11
7D8C1922,8165DD41
7D8C1922,7CECDB78
7D8C1922,75665DE4
7D8C1922,755456A3
7D8C1922,7EE48A59
7FCC103C,7E180CB7
7FCC103C,7EF9F747
7FCC103C,863686C2
7FCC103C,77F919FB
7FCC103C,717B7A62
7FCC103C,7FEECB8F
7FCC103C,7E91BA84
7FCC103C,58D8B734
7FCC103C,815F24F0
7FCC103C,0B46A5AD
7FCC103C,5A6E3B10
7FCC103C,79C7E790
7FCC103C,5E461718
7FCC103C,8123BB63
7FCC103C,5B7C9C2F
7D4D1158,NE36704
7D4D1158,NE36705
7D4D1158,NE36706
7D4D1158,NE36703
7D4D1158,5A5B497F
7F9263B7,NE35327
7F9263B7,80733BBB
7F9263B7,75B33031
7F9263B7,NE35734
7F9263B7,NE34999
7F9263B7,5CCE52E2
7F9263B7,80EDA9F6
7F9263B7,7ED36189
7F9263B7,NE35077
7F9263B7,802931C7
7F9263B7,7DE5CEBC
7F9263B7,7E753C6F
7F9263B7,7E778ADE
7F9263B7,7FC13AAF
7F9263B7,NE35860
7F9263B7,5A70E6C8
7F9263B7,7F2FDFA8
7F9263B7,7D8AC0FC
7F9263B7,7F3C153A
7F9263B7,805C0F00
7F9263B7,7B6992E0
7F9263B7,815A72C2
7F9263B7,7CF6C7AA
7F9263B7,7E753C6F
7F9263B7,7CF6A32A
7F9263B7,7D8AC0FC
7F9263B7,815A72C2
7F9263B7,80EDA9F6
7F9263B7,805C0F00
7F9263B7,7ED36189
7F9263B7,5CCE52E2
7F9263B7,8030FAB5
7F9263B7,7FC13AAF
7F9263B7,7F3C153A
7F9263B7,7DCD63BE
7F9263B7,5E3B4C41
7F9263B7,8030FAB5
7F9263B7,5A83210F
7F9263B7,5A70E6C8
7F9263B7,7E778ADE
7F9263B7,7E44A621
7F9263B7,7CF6A32A
7F9263B7,80A13A1D
7F9263B7,7DE5CEBC
7F9263B7,75B33031
7F9263B7,80733BBB
7FA58579,59F5D045
7FA58579,80E8E6AE
7FA58579,7E180773
7FA58579,7FD69E59
7FA58579,7E62F936
7FA58579,7EC1184D
7FA58579,7B47DA88
7FA58579,774C12D8
7FA58579,7D63F0C2
7FA58579,80FDFB8D
7FA58579,80C06168
7FA58579,75D7002F
7FA58579,7E4AC048
7FA58579,7D3DE328
7FA58579,7F9B7411
7FA58579,79CFB883
7FA58579,7B7A6B98
7FA58579,7F492100
7FA58579,094E5805
8093DEF2,620CE4F6
8093DEF2,7995AC8A
8093DEF2,7FD0EFD2
8093DEF2,7F56DFA2
8093DEF2,7F22F947
8093DEF2,NE35838
8093DEF2,NE35834
8093DEF2,NE35831
8093DEF2,NE35835
8093DEF2,NE35832
8093DEF2,NE35833
8093DEF2,NE35836
8093DEF2,7995AC8A
8093DEF2,7AC62B09
8093DEF2,NE35830
8093DEF2,8122D089
8093DEF2,NE35827
75BFEF41,75DE32D6
75BFEF41,7FE7424E
75BFEF41,7E778ADE
75BFEF41,7D3FDC20
75BFEF41,5BA37B0C
75BFEF41,7E974F08
75BFEF41,0B8C267E
75BFEF41,7F53C5FD
75BFEF41,5DE7DD97
75BFEF41,615FAB17
75BFEF41,7F2F9558
75BFEF41,79BF7953
75BFEF41,5E43C583
7F3A7524,78B3D473
7F3A7524,7F94618B
7F3A7524,7F3E3FD2
7F3A7524,7DE8AB69
7F3A7524,7E0F7E6A
7F3A7524,7D88FBE8
7F3A7524,812FD753
7F3A7524,583A7361
7F3A7524,7D21917E
7F3A7524,7D6D50D2
7F3A7524,6A73309A
7F3A7524,7E974F08
7F3A7524,812FD753
7F3A7524,5F8CABE0
7F3A7524,7DE8AB69
7F3A7524,7E5AE309
7F3A7524,7DA27C19
7F3A7524,785D8D00
7F3A7524,7E3E7D49
7F3A7524,7D6D50D2
7F3A7524,7E5AE309
7F3A7524,7D21917E
7F3A7524,NE34264
7F3A7524,583A7361
7F3A7524,7F94618B
7F3A7524,5F8CABE0
7F3A7524,78B3D473
7F3A7524,7E0F7E6A
7F3A7524,7F3E3FD2
7F3A7524,7E974F08
7F3A7524,6A73309A
7F3A7524,76CFD892
7F3A7524,7D88FBE8
8042FDAD,79AFCA3D
8042FDAD,NE34575
8042FDAD,75C3453C
8042FDAD,8329AA16
8042FDAD,79D3376E
8042FDAD,NE35631
8042FDAD,78D10F73
8042FDAD,7FC27D9E
8042FDAD,584EB253
8042FDAD,7D88E26F
8042FDAD,005C4693
8042FDAD,80C142BE
8042FDAD,80324B76
8042FDAD,7FC27D9E
8042FDAD,7D4C83A6
8042FDAD,584EB253
8042FDAD,58FEDED7
8042FDAD,7D08872F
8042FDAD,7ACA7EB2
8042FDAD,79AFCA3D
8042FDAD,80324B76
8042FDAD,7D88E26F
8042FDAD,78D10F73
8042FDAD,79D3376E
8042FDAD,81749C3B
8042FDAD,8329AA16
8042FDAD,81749C3B
8042FDAD,7D51736C
7E8ADBAC,803E7175
7E8ADBAC,80D6EE01
7E8ADBAC,5C9C2516
7E8ADBAC,774C12D8
7E8ADBAC,7F55A029
7E8ADBAC,7F492100
7E8ADBAC,7E9E37C9
7E8ADBAC,83549F30
7E8ADBAC,7E4AC048
7E8ADBAC,7D000E12
7E8ADBAC,7F9307E1
7E8ADBAC,81515F1C
7E8ADBAC,80E5F29A
7E8ADBAC,801FF0F1
80B89E29,5EF62683
80B89E29,8013F894
80B89E29,785BDF61
80B89E29,0D05B1D9
80B89E29,803BD9CE
80B89E29,7FF535AA
80B89E29,7FDE7452
80B89E29,5D9F2092
80B89E29,115C4F94
80B89E29,7E561A2C
80B89E29,5C399786
80B89E29,6E851260
80B89E29,81279845
80B89E29,7B2E5EC6
7E61DD99,7B1BCDE7
7E61DD99,NE15590
7E61DD99,NE36754
7E61DD99,80B3A18E
7E61DD99,NE36756
7E61DD99,794E33EB
7E61DD99,816F9BBA
7E61DD99,NE36757
7E61DD99,7EE58E06
7E61DD99,80CE459B
7E61DD99,7D9309F3
7E61DD99,6CEC226B
7E61DD99,7EE58E06
7E61DD99,7DDA68F3
7E61DD99,5DEA447F
7E61DD99,80CE459B
7E61DD99,7B1BCDE7
7E61DD99,80B3A18E
7E61DD99,794E33EB
7E61DD99,6CEC226B
7E61DD99,5E152636
7E61DD99,816F9BBA
7E693B69,5A09D10A
7E693B69,760B4D35
7E693B69,5A3BB272
7E693B69,NE36475
7E693B69,7BE63DC7
7E693B69,664DEECB
7E693B69,NE35359
7E693B69,NE36476
7E693B69,7EE67F7A
7E693B69,7FAA70FB
7E693B69,7D25A97A
7E693B69,81288728
7E693B69,7EB50133
7E693B69,7C55AA7E
7E693B69,7EBB0350
7E693B69,8172AFE7
7E693B69,76C4CF14
7E693B69,NE36477
7E693B69,814643D2
7E693B69,813BF454
7E693B69,NE15252
7E693B69,8020EA49
7E693B69,NE36478
7E693B69,NE36479
7E693B69,NE36480
7E693B69,5A5E04AA
7E693B69,5974B8AF
7E693B69,5BD9AFC8
7E693B69,7BA83BB5
7E693B69,04A7309B
7E693B69,7E693B69
7E693B69,79CD0C5F
7E693B69,79FA36E0
7E693B69,59320625
7E693B69,7F29F97B
7E693B69,5BD9AFC8
7E693B69,7EC2272C
7E693B69,5A09D10A
7E693B69,78A9E7CE
7E693B69,7FAA70FB
7E693B69,79CD0C5F
7E693B69,7EFB931A
7E693B69,5A5E04AA
7E693B69,7EBB0350
7E693B69,78A9E7CE
7E693B69,5FB7F43C
7E693B69,5974B8AF
7E693B69,760B4D35
7E693B69,816472CA
7E693B69,814643D2
7E693B69,7C55AA7E
7E693B69,7F617051
7E693B69,7BA83BB5
7E693B69,7EB50133
7E693B69,76A2F4DF
7E693B69,81288728
7E693B69,664DEECB
7E693B69,5A3BB272
7E693B69,8172AFE7
7E693B69,7D25A97A
7E693B69,7EE67F7A
7E693B69,8020EA49
7E693B69,7BE63DC7
7E693B69,76C4CF14
7E693B69,813BF454
7E693B69,59320625
7E693B69,7D0CDD0F
7E693B69,7EC2272C
7E693B69,589E6726
7E693B69,79FA36E0
7E693B69,0A9D15D8
7E693B69,057C05AD
7E693B69,04A7309B
7E9772B0,NE36116
7E9772B0,NE36129
7E9772B0,74A0C997
7E9772B0,NE36120
7E9772B0,78D845AE
7E9772B0,7C9E9087
7E9772B0,NE36127
7E9772B0,7F6C0930
7E9772B0,5ED4101C
7E9772B0,7ED00AB0
7E9772B0,804C7870
7E9772B0,805DB3F6
7E9772B0,80CC571B
7E9772B0,78AC7B76
7E9772B0,5BDAD39A
7E9772B0,79C5C5C6
7E9772B0,805DB3F6
7E9772B0,62365C51
7E9772B0,7EA1CED4
7E9772B0,7FDBA150
7E9772B0,78AC7B76
7E9772B0,7ED00AB0
7E9772B0,804C7870
7E9772B0,7F6C0930
7E9772B0,74A0C997
7E9772B0,5ED4101C
7E9772B0,80CC571B
7E9772B0,7DE68FFF
7E9772B0,62365C51
7E9772B0,76E87DEA
7E9772B0,78D845AE
7E9772B0,7C9E9087
7E805271,76B50E69
7E805271,7D392FCE
7E805271,7DC4A464
7E805271,5F9F5464
7E805271,7F43985B
7E805271,7F90B621
7E805271,5C5C7CC4
7E805271,7D003BCA
7E805271,7985CEA1
7E805271,802717CC
7E805271,752AACEC
7E805271,NE35184
7E805271,7EBC1962
7E805271,NE35745
7E805271,NE35176
7E805271,NE35746
7E805271,NE24202
7E805271,NE35739
7E805271,NE35740
7E805271,NE35741
7E805271,7B132B81
7E805271,641D5808
7E805271,7985CEA1
7E805271,7CECDB78
7E805271,81263DB8
7E805271,7CC79BD5
7E805271,7DBA5489
7E805271,81263DB8
7E805271,7EBC1962
7E805271,7CE9DB50
7E805271,7DC4A464
7E805271,7D003BCA
7E805271,5F9F5464
7D41723C,69985B40
7D41723C,7D90D086
7D41723C,5A6435E9
7D41723C,7ED7536B
7D41723C,5F4C4425
7D41723C,5F92931B
7D41723C,7D45BF8E
7D41723C,NE31988
7D41723C,NE36524
7D41723C,NE36255
7D41723C,80E7D3B1
7D41723C,69985B40
7D41723C,5A6A4284
7D41723C,016118AA
7D41723C,7D2C2F39
7D41723C,5A6435E9
7D41723C,5F92931B
7D41723C,5EDD2182
7D41723C,80C2818B
7D41723C,7E778ADE
7D41723C,7D90D086
7D41723C,7D45BF8E
7D41723C,7CCC5619
7D41723C,78EEFF9A
7FC20423,NE31453
7FC20423,7D8AC0FC
7FC20423,NE35320
7FC20423,79072EEA
7FC20423,7A89EC57
7FC20423,80EDA9F6
7FC20423,78391131
7FC20423,6E136811
7FC20423,NE34999
7FC20423,682BDA07
7FC20423,7D568AF1
7FC20423,7EFB9739
7FC20423,7D89D274
7FC20423,7A89EC57
7FC20423,7B7B1654
7FC20423,7F4DCEA7
7FC20423,7DC501D5
7FC20423,80EDA9F6
7FC20423,7DB161A0
7FC20423,NE36536
7FC20423,80A13A1D
7FC20423,7D568AF1
7FC20423,7D89D274
7FC20423,7B7B1654
7FC20423,79072EEA
7FC20423,5F6DBBF2
7FC20423,7EFB9739
7FC20423,7E44A621
7FC20423,7E561A2C
7FC20423,682BDA07
7FC20423,78391131
815917A9,79072EEA
815917A9,NE36556
815917A9,789DE609
815917A9,78391131
815917A9,7F699EE2
815917A9,5A57CC8F
815917A9,NE36561
815917A9,NE36560
815917A9,7EF8ED8D
815917A9,7A027BDE
815917A9,5F55DA92
815917A9,NE36554
815917A9,79072EEA
815917A9,7EA676B4
815917A9,7EF8ED8D
815917A9,NE36549
815917A9,1401B48D
815917A9,8168FC5A
815917A9,77C43139
815917A9,NE36550
815917A9,5A57CC8F
815917A9,5FB47A61
815917A9,78391131
815917A9,7D89D274
815917A9,5D752F76
815917A9,7E112D20
815917A9,7A027BDE
815917A9,7779588E
815917A9,7D543D81
815917A9,7EA676B4
815917A9,5F55DA92
815917A9,7F699EE2
815917A9,789DE609
815917A9,80E35D85
7FFF04AD,7D2A373B
7FFF04AD,5BB019E9
7FFF04AD,7DFF5FA4
7FFF04AD,80D9C67D
7FFF04AD,7BA5D987
7FFF04AD,7DB303F1
7FFF04AD,5D32807D
7FFF04AD,769B5C44
7FFF04AD,758B6EBE
7FFF04AD,77561862
7FFF04AD,81129EA2
7FFF04AD,63715DDE
7FFF04AD,7E28FF92
7E7A0E0E,7E68F451
7E7A0E0E,7ED32D02
7E7A0E0E,0B65F4CF
7E7A0E0E,7FF90D2F
7E7A0E0E,75B33031
7E7A0E0E,814E5A1E
7E7A0E0E,7EA08682
7E7A0E0E,80989D41
7E7A0E0E,756E7712
7E7A0E0E,8.10E+21
7E7A0E0E,804C0315
7E7A0E0E,NE35608
7E7A0E0E,7F8DF8CC
7E7A0E0E,7A00A2C9
7E7A0E0E,7D1DE74E
7E7A0E0E,7FA482C2
7E7A0E0E,7AFD86AF
7E7A0E0E,7D493153
7E7A0E0E,7ABAB6E9
7E7A0E0E,7EFB412A
7E7A0E0E,62F78BA3
7E7A0E0E,7B0E1D6C
7E7A0E0E,NE35579
7E7A0E0E,NE35580
7E7A0E0E,7739C05E
7E7A0E0E,7D7FE272
7E7A0E0E,10366F8E
7E7A0E0E,58BECF6E
7E7A0E0E,NE35584
7E7A0E0E,75E8B886
7E7A0E0E,0DDC2DF1
7E7A0E0E,7F1CE0E3
7E7A0E0E,7FAF8C92
7E7A0E0E,23AE599F
7E7A0E0E,NE35589
7E7A0E0E,81889984
7E7A0E0E,769A25E4
7E7A0E0E,7DCE691D
7E7A0E0E,00C48B5E
7E7A0E0E,7E55CD5B
7E7A0E0E,603131BB
7E7A0E0E,5AA507F1
7E7A0E0E,NE35595
7E7A0E0E,0404AC79
7E7A0E0E,82192DBA
7E7A0E0E,NE35598
7E7A0E0E,7C5CBF21
7E7A0E0E,7F1CE0E3
7E7A0E0E,7666C9C7
7E7A0E0E,7C5CBF21
7E7A0E0E,756E7712
7E7A0E0E,76C2D1EA
7E7A0E0E,82192DBA
7E7A0E0E,80989D41
7E7A0E0E,80DDEA9B
7E7A0E0E,7EFB412A
7E7A0E0E,814E5A1E
7E7A0E0E,58BECF6E
7E7A0E0E,769A25E4
7E7A0E0E,75E8B886
7E7A0E0E,5AA507F1
7E7A0E0E,75B33031
7E7A0E0E,7D7FE272
7E7A0E0E,7B9E351B
7E7A0E0E,7B0E1D6C
7E7A0E0E,7E66A606
7E7A0E0E,00CFB54F
7E7A0E0E,7DCE691D
7E7A0E0E,7ABAB6E9
7E7A0E0E,NE35588
7E7A0E0E,7FAF8C92
7E7A0E0E,58BC50AB
7E7A0E0E,7FF90D2F
7E7A0E0E,8.10E+21
7E7A0E0E,7AFD86AF
7E7A0E0E,804C0315
7F997873,7EA83BFD
7F997873,7D005CF8
7F997873,81382C74
7F997873,7DA673B6
7F997873,5DA43735
7F997873,7E3510F9
7F997873,7A2545B5
7F997873,7F0F917A
7F997873,7CD35297
7F997873,5FA1C981
7F997873,7E7B5778
7F997873,7F5532E3
7F997873,770BE880
7F997873,80A7D726
7F997873,782422D8
7F997873,7514CD49
7F997873,58422DCA
7F4FA849,7FCE0B15
7F4FA849,7F032AF3
7F4FA849,7390FC8E
7F4FA849,62F2C685
76325229,7B3165A5
76325229,7ED7536B
76325229,7F25D0C8
76325229,7B30D10E
76325229,7D3EB93F
76325229,7F70A239
76325229,59193052
76325229,NE36600
76325229,NE36599
76325229,80A64E61
76325229,79BF7953
76325229,06C02B7D
76325229,7E43C840
76325229,NE36596
76325229,NE30717
76325229,NE36598
76325229,5959ADE7
76325229,NE36591
76325229,NE36592
76325229,NE36593
76325229,75E5C15F
76325229,7E2A7B59
76325229,76D7D33B
76325229,79636583
76325229,813A6BE7
76325229,NE36603
76325229,NE36602
76325229,NE18814
76325229,NE36601
76325229,80087AF2
76325229,7EE989F6
76325229,80EF0D46
76325229,75970BB5
76325229,79958A23
7EA25D07,7D0CDD0F
7EA25D07,NE36168
7EA25D07,84593364
7EA25D07,7C4D15F1
7EA25D07,NE36170
7EA25D07,7E7EC295
7EA25D07,812E34CE
7EA25D07,NE36172
7EA25D07,599E69A0
7EA25D07,7EB1AACC
7EA25D07,7EBD44E3
7EA25D07,NE33983
7EA25D07,81440B3C
7EA25D07,NE36166
7EA25D07,812E34CE
7EA25D07,NE36171
7EA25D07,599E69A0
7EA25D07,7D0CDD0F
7EA25D07,8155F28B
7EA25D07,7EBD44E3
7EA25D07,7E7EC295
7EA25D07,0FA4DE56
7EA25D07,7E62FF1A
7EA25D07,5D5EFED0
7EA25D07,812FD753
7EA25D07,82418234
7EA25D07,81440B3C
7EA25D07,78DE7135
7EA25D07,7EB1AACC
7EA25D07,7C4D15F1
7CF07382,0AE6C203
7CF07382,NE36415
7CF07382,79DC11FC
760AC9CF,7E34A74C
760AC9CF,7842952B
760AC9CF,NE35888
760AC9CF,816D1364
760AC9CF,73863F00
760AC9CF,NE35886
760AC9CF,NE35884
760AC9CF,85E8A6F5
760AC9CF,7DA5AC72
760AC9CF,5B080FBB
760AC9CF,79F5AEDC
760AC9CF,78E2BDBA
760AC9CF,NE35876
760AC9CF,NE35878
760AC9CF,80CE6ED5
760AC9CF,7F156E63
760AC9CF,7CD307C1
760AC9CF,7E34A74C
760AC9CF,7CD307C1
760AC9CF,7DA5AC72
760AC9CF,78E2BDBA
760AC9CF,80CE6ED5
760AC9CF,776C11AE
760AC9CF,73863F00
760AC9CF,816D1364
760AC9CF,7F156E63
760AC9CF,7842952B
760AC9CF,79F5AEDC
760AC9CF,5931BB8C
760AC9CF,81592338
760AC9CF,7ABF9E83
7F5AE333,7DE742D6
7F5AE333,5D96E7A9
7F5AE333,7F536236
7F5AE333,7D2BB376
7F5AE333,76AF2791
7F5AE333,7B132B81
7F5AE333,7D06E612
7F5AE333,5C767B8A
7F5AE333,77DF4A5D
7F5AE333,7F05FCAB
7F5AE333,80CDA8FF
7F3F4E4C,NE35897
7F3F4E4C,NE35896
7F3F4E4C,00D0BAE2
7F3F4E4C,NE35894
7F3F4E4C,091042C9
7F3F4E4C,NE35893
7F3F4E4C,740F0F69
7F3F4E4C,NE35891
7F3F4E4C,759E83D7
7F3F4E4C,6F282AAF
7F3F4E4C,80C8CF54
7F3F4E4C,NE35892
7F3F4E4C,00D0BAE2
7F3F4E4C,811076A6
7F736FCA,NE19957
7F736FCA,8129B46F
7F736FCA,7EB50133
7F736FCA,81288728
7F736FCA,8172AFE7
7F736FCA,7E54E8AD
7F736FCA,NE36680
7F736FCA,7EBB0350
7F736FCA,7DD332C8
7F736FCA,NE20938
7F736FCA,78A9E7CE
7F736FCA,7C3F8968
7F736FCA,7BE63DC7
7F736FCA,79DC8285
7F736FCA,7EE67F7A
7F736FCA,7F70479E
7F736FCA,7BE63DC7
7F736FCA,589E6726
7F736FCA,589E6726
7F736FCA,5AF720CB
7F736FCA,7EBB0350
7F736FCA,5AF720CB
7F736FCA,7FC5FF18
7F736FCA,7BC3461D
7F736FCA,7DD332C8
7F736FCA,7F70479E
7F736FCA,76F03592
7F736FCA,7EE67F7A
7F736FCA,60178BEE
7F736FCA,79DC8285
7F736FCA,8172AFE7
7F736FCA,78A9E7CE
7F736FCA,76A2F4DF
7F736FCA,7A33210A
7F736FCA,80582219
7F736FCA,81288728
7F736FCA,5F8CABE0
7F736FCA,7EB50133
7F736FCA,7B2ADB6D
7F736FCA,7C3F8968
7F736FCA,8129B46F
7F0190C6,806D547E
7F0190C6,807D9469
7F0190C6,7F4F801A
7F0190C6,734F164D
7F0190C6,7CC13C48
7F0190C6,NE36400
7F0190C6,NE36401
7F0190C6,NE36402
7F0190C6,7E0CE31D
7F0190C6,7E9935FD
7F0190C6,7D4144F4
7F0190C6,7297FD66
7F0190C6,807D9469
7F0190C6,76D7D33B
7F0190C6,7CC13C48
7F0190C6,7E0CE31D
7F0190C6,797CEEA4
7F0190C6,734F164D
7F0190C6,7F4F801A
7F0190C6,806D547E
7F0190C6,7297FD66
7F0190C6,7E932EDF
7F0190C6,589D9B25
7F0190C6,739CB575
7F0190C6,7D39E659
7F0190C6,719EF97F
7F0190C6,5C2BA9B3
7F0190C6,7F2D4EE8
7F0190C6,5C877EE1
7F0190C6,7E932EDF
7F0190C6,7D4144F4
7FE254CB,807829EC
7FE254CB,5AFDAD27
7FE254CB,7B132B81
7FE254CB,7F3CCE26
7FE254CB,NE17324
7FE254CB,7E4AFBAD
7FE254CB,5E830AC4
7FE254CB,5F38DBBC
7FE254CB,NE36181
7FE254CB,NE36183
7FE254CB,7F603916
7FE254CB,7F9ED398
7FE254CB,641D5808
7FE254CB,7EE1BD49
7FE254CB,5BA1E5F7
7FE254CB,7DAE1455
7FE254CB,7DD72FE2
7FE254CB,0133FF05
7FE254CB,7F3CCE26
7FE254CB,7F795E8F
7FE254CB,807829EC
7FE254CB,80DE0766
7FE254CB,7F9ED398
7FE254CB,812313D9
7FE254CB,7DAE1455
7FE254CB,5AFDAD27
7FE254CB,9822542
7FE254CB,63E7C862
7FE254CB,5E830AC4
7FE254CB,7B132B81
7FE254CB,63E7C862
7FE254CB,7DD72FE2
7FE254CB,80FF0A15
7FE254CB,7E4AFBAD
7FE254CB,641D5808
7FE254CB,7F603916
7FE254CB,7F795E8F
7FE254CB,5F38DBBC
7FE254CB,7EE1BD49
7FE254CB,5BA1E5F7
7FA730D4,7A57F55B
7FA730D4,59D41AB1
7FA730D4,7DB9E4EE
7FA730D4,037B2173
7FA730D4,7D41BC3D
7FA730D4,593E5200
7FA730D4,807FC7D8
7FA730D4,5C4804B6
7FA730D4,095CFE47
7FA730D4,815DA6E9
7FA730D4,7AE5B59D
7FA730D4,7EF16D8D
7FA730D4,80541193
7FA730D4,58F3FB67
7FA730D4,7A9C24A5
7FA730D4,7ECAC6F5
7F59826C,NE36255
7F59826C,7ED7536B
7F59826C,NE36256
7F59826C,NE29412
7F59826C,NE36257
7F59826C,70DE63EC
7F59826C,814E9E33
7F59826C,7F4B2537
7F59826C,8168CD1A
7F59826C,79F5AEDC
7F59826C,59DAE7FB
7F59826C,NE36262
7F59826C,861DB24C
7F59826C,7E972EA8
7F59826C,7F3BD326
7F59826C,7CA09C0F
7F59826C,59DAE7FB
7F59826C,5CA2D2B7
7F59826C,7ED7536B
7F59826C,856EB163
7F59826C,70DE63EC
7F59826C,8.09E+91
7F59826C,814E9E33
7F59826C,79F5AEDC
7F59826C,69897572
7F59826C,7B30DBFD
7F59826C,760587ED
7F59826C,8168CD1A
7F59826C,5BF85B7E
7F59826C,811B4FC3
7F59826C,5BE0CD01
80231696,7C923F86
80231696,02A6471F
80231696,7FB72BF0
80231696,02A6471F
7643F93A,5985A532
7643F93A,80B0194B
7643F93A,7EE48A59
7643F93A,7F83AF98
7643F93A,806B02E7
7643F93A,NE36413
7643F93A,80B0194B
7643F93A,78867C0B
7643F93A,7F83AF98
7643F93A,810139CF
7643F93A,7EF6BE8C
7643F93A,3517479
8161238B,NE35507
8161238B,7D69CE9A
8161238B,NE35508
8161238B,7B3A4492
8161238B,NE32982
8161238B,7DAD007C
8161238B,NE19042
8161238B,7F95574E
8161238B,5F7F4601
8161238B,5B601652
8161238B,7EF338FC
8161238B,5C913101
8161238B,7EDF8560
8161238B,5CF4786C
8161238B,NE35346
8161238B,7B585D76
8161238B,78CC1B6A
8161238B,7FC05013
8161238B,7D3A13B9
8161238B,749EBC54
8161238B,5D2A6F31
8161238B,80473648
8161238B,5F7F4601
8161238B,7D3A13B9
8161238B,0586B6A3
8161238B,72E0D910
8161238B,5B601652
8161238B,7D69CE9A
8161238B,814F638D
8161238B,8017A779
8161238B,NE35506
8161238B,7BA2F6B8
8161238B,749EBC54
8161238B,7F95574E
8161238B,61B1A771
8161238B,7EDF8560
8161238B,7B585D76
8161238B,7EDBEB9E
8161238B,8031698D
8161238B,5C913101
8161238B,72E0D910
8161238B,80473648
8161238B,7742CFB6
8161238B,7FC05013
8161238B,7B3A4492
8161238B,7EF338FC
8161238B,06C1EEC3
8161238B,5CF4786C
8161238B,7DAD007C
8161238B,7C4D2EF1
7C1614E4,5CD57C80
7C1614E4,NE36465
7C1614E4,NE36464
7C1614E4,80FE4D16
7C1614E4,NE36463
7C1614E4,7F1BAE7B
7C1614E4,80D6EE01
7C1614E4,NE36458
7C1614E4,NE36461
7C1614E4,NE36460
7C1614E4,78B5F605
7C1614E4,NE36459
7C1614E4,NE36458
7C1614E4,NE36457
7C1614E4,NE33515
7C1614E4,NE36456
7C1614E4,NE33976
7C1614E4,5CBB950C
7C1614E4,8123C0ED
7C1614E4,5918C277
7C1614E4,7F9C9D33
7C1614E4,80D6EE01
7C1614E4,78EDF0B5
7C1614E4,80FE4D16
7C1614E4,62269801
7C1614E4,5CBB950C
7C1614E4,7F1AC732
7C1614E4,5CD57C80
7D483BE6,7E713DB3
7D483BE6,8151D8A9
7D483BE6,769C265A
7D483BE6,7BABE5A5
7D483BE6,80164381
7D483BE6,7DAE41E3
7D483BE6,810D9218
7D483BE6,7D12DD51
7F9E7568,8179015E
7F9E7568,813C8815
7F9E7568,7702DE80
7F9E7568,79D4405A
7F9E7568,735BE7E6
7F9E7568,770BE880
7F9E7568,7F0F917A
7F9E7568,5AFD13FC
7F9E7568,7DB303F1
7F9E7568,7DE6A0DD
7F9E7568,718794AC
